train_id,station_code,date,day_of_week,month,scheduled_hour,zone,historical_avg_delay,actual_delay_min
12621,JHS,2024-09-18,2,9,3,NCR,15,6.2
12301,CNB,2024-02-01,3,2,21,NCR,15,18.9
12002,BPL,2024-06-02,6,6,17,WCR,11,21.0
12951,MTJ,2024-02-23,4,2,7,NCR,15,24.1
12301,HWH,2024-07-08,0,7,3,ER,18,40.3
12014,CDG,2024-04-22,0,4,18,NR,10,27.0
12001,NDLS,2024-12-23,0,12,6,NR,10,16.5
12622,MAS,2024-07-08,0,7,10,SR,7,18.5
16526,ERS,2024-05-18,5,5,7,SR,7,17.9
12657,MAS,2024-07-20,5,7,22,SR,7,13.3
12951,RTM,2024-04-29,0,4,0,WR,8,17.2
11042,SC,2024-06-22,5,6,15,SCR,10,31.3
12906,ADI,2024-12-18,2,12,6,WR,8,12.7
12621,BZA,2024-12-24,1,12,15,SCR,10,24.6
11042,MAS,2024-11-20,2,11,7,SR,7,15.5
11042,CSMT,2024-10-22,1,10,1,CR,12,21.2
15930,NDLS,2024-05-07,1,5,6,NR,10,19.9
12559,NDLS,2024-03-19,1,3,18,NR,10,18.9
12560,PRYJ,2024-12-28,5,12,9,NCR,15,25.8
12004,NDLS,2024-07-17,2,7,2,NR,10,11.5
12560,CNB,2024-06-01,5,6,10,NCR,15,34.9
12301,CNB,2024-02-22,3,2,21,NCR,15,17.1
12621,NDLS,2024-11-24,6,11,22,NR,10,8.9
12905,JP,2024-08-22,3,8,20,NWR,9,19.5
12013,LDH,2024-08-02,4,8,11,NR,10,17.9
12002,GWL,2024-04-10,2,4,21,NCR,15,17.2
11041,SC,2024-04-24,2,4,10,SCR,10,12.3
16526,TVC,2024-06-14,4,6,7,SR,7,20.8
11041,MAS,2024-05-26,6,5,18,SR,7,26.3
12952,RTM,2024-07-29,0,7,0,WR,8,31.9
11041,CSMT,2024-08-07,2,8,23,CR,12,25.5
15930,PRYJ,2024-05-06,0,5,0,NCR,15,25.8
12842,VSKP,2024-02-21,2,2,15,ECoR,14,16.8
12860,HWH,2024-07-20,5,7,13,ER,18,28.5
12559,CNB,2024-10-16,2,10,23,NCR,15,18.0
12951,ADI,2024-08-28,2,8,21,WR,8,13.5
12842,KGP,2024-11-07,3,11,20,SER,16,15.1
12860,KGP,2024-10-06,6,10,15,SER,16,15.0
12859,CSMT,2024-02-19,0,2,6,CR,12,20.3
12951,ADI,2024-06-30,6,6,21,WR,8,18.6
16525,MDU,2024-09-13,4,9,11,SR,7,15.7
12003,LKO,2024-02-12,0,2,11,NR,10,16.6
11041,CSMT,2024-09-20,4,9,23,CR,12,16.5
12842,BBS,2024-12-01,6,12,18,ECoR,14,22.4
12301,NDLS,2024-01-15,0,1,17,NR,10,21.7
15929,PRYJ,2024-05-05,6,5,15,NCR,15,23.1
12721,NDLS,2024-08-30,4,8,23,NR,10,17.0
16525,MDU,2024-03-07,3,3,11,SR,7,19.6
12721,NGP,2024-03-26,1,3,10,CR,12,19.4
16525,MDU,2024-01-03,2,1,11,SR,7,14.6
12002,NDLS,2024-11-10,6,11,1,NR,10,6.1
12002,NDLS,2024-08-04,6,8,1,NR,10,12.5
12559,PRYJ,2024-12-30,0,12,0,NCR,15,12.8
12657,MAS,2024-01-10,2,1,22,SR,7,15.4
12621,NDLS,2024-05-20,0,5,22,NR,10,14.9
11042,CSMT,2024-10-20,6,10,1,CR,12,13.7
12622,BZA,2024-03-03,6,3,13,SCR,10,11.3
16526,TVC,2024-05-26,6,5,7,SR,7,10.7
12301,CNB,2024-06-01,5,6,21,NCR,15,20.7
12621,NGP,2024-08-14,2,8,8,CR,12,26.8
12622,MAS,2024-05-22,2,5,10,SR,7,9.2
12302,PRYJ,2024-03-14,3,3,18,NCR,15,26.4
12302,CNB,2024-11-20,2,11,19,NCR,15,19.0
12559,PRYJ,2024-03-25,0,3,0,NCR,15,12.0
12842,MAS,2024-06-25,1,6,8,SR,7,24.9
12721,AGC,2024-07-26,4,7,2,NCR,15,26.3
12622,BZA,2024-11-02,5,11,13,SCR,10,11.4
12003,NDLS,2024-02-25,6,2,6,NR,10,3.4
12002,AGC,2024-10-26,5,10,23,NCR,15,13.5
12721,NGP,2024-10-28,0,10,10,CR,12,23.9
12905,JP,2024-04-20,5,4,20,NWR,9,16.4
12657,MAS,2024-07-21,6,7,22,SR,7,15.8
12722,NDLS,2024-12-06,4,12,22,NR,10,13.2
12952,ADI,2024-02-10,5,2,2,WR,8,3.8
11042,SC,2024-11-24,6,11,15,SCR,10,10.4
12905,AII,2024-07-30,1,7,18,NWR,9,36.1
11041,SC,2024-05-29,2,5,10,SCR,10,25.7
12302,HWH,2024-10-17,3,10,14,ER,18,18.3
12301,PRYJ,2024-08-19,0,8,22,NCR,15,27.6
15929,GHY,2024-12-10,1,12,3,NFR,25,32.2
12842,HWH,2024-10-08,1,10,22,ER,18,24.8
12842,MAS,2024-04-24,2,4,8,SR,7,24.6
12906,MTJ,2024-02-26,0,2,23,NCR,15,26.4
12952,RTM,2024-01-17,2,1,0,WR,8,11.8
12301,HWH,2024-03-27,2,3,3,ER,18,17.2
12842,MAS,2024-06-28,4,6,8,SR,7,22.2
12621,JHS,2024-02-28,2,2,3,NCR,15,12.8
11042,PUNE,2024-07-24,2,7,22,CR,12,21.8
16526,TVC,2024-11-04,0,11,7,SR,7,24.2
12014,NDLS,2024-05-19,6,5,22,NR,10,14.3
12951,ST,2024-02-11,6,2,19,WR,8,13.1
12841,HWH,2024-04-09,1,4,14,ER,18,18.6
12302,GAYA,2024-05-19,6,5,16,ECR,20,21.5
16526,ERS,2024-04-20,5,4,7,SR,7,8.7
12658,SBC,2024-09-03,1,9,6,SWR,6,10.2
16526,CBE,2024-12-02,0,12,12,SR,7,10.0
12952,BCT,2024-05-20,0,5,7,WR,8,12.6
12952,ADI,2024-09-30,0,9,2,WR,8,6.4
12952,BRC,2024-10-15,1,10,3,WR,8,5.6
12841,BZA,2024-10-06,6,10,1,SCR,10,4.0
15929,PNBE,2024-02-01,3,2,18,ECR,20,32.6
12657,MAS,2024-02-06,1,2,22,SR,7,15.6
12952,KOTA,2024-04-20,5,4,21,WCR,11,17.6
12002,JHS,2024-01-20,5,1,20,NCR,15,26.1
12952,BRC,2024-10-05,5,10,3,WR,8,2.6
12560,CNB,2024-02-16,4,2,10,NCR,15,17.9
16525,MDU,2024-05-24,4,5,11,SR,7,11.6
12302,NDLS,2024-10-23,2,10,0,NR,10,9.5
12860,CSMT,2024-12-02,0,12,8,CR,12,24.4
12952,KOTA,2024-02-12,0,2,21,WCR,11,15.3
12951,MTJ,2024-06-08,5,6,7,NCR,15,25.1
12905,NDLS,2024-12-01,6,12,23,NR,10,7.5
12559,NDLS,2024-01-20,5,1,18,NR,10,13.1
12621,AGC,2024-03-18,0,3,0,NCR,15,17.2
15930,DBRG,2024-08-01,3,8,8,NFR,25,42.5
12951,BRC,2024-08-01,3,8,20,WR,8,27.8
11041,SC,2024-10-05,5,10,10,SCR,10,6.5
12952,NDLS,2024-01-17,2,1,16,NR,10,11.8
12951,NDLS,2024-11-13,2,11,8,NR,10,18.9
12905,NDLS,2024-11-04,0,11,23,NR,10,12.5
12859,R,2024-03-03,6,3,17,SECR,13,20.1
12842,HWH,2024-04-12,4,4,22,ER,18,19.7
15929,PNBE,2024-06-17,0,6,18,ECR,20,44.2
12001,BPL,2024-06-03,0,6,13,WCR,11,11.3
12302,GAYA,2024-01-31,2,1,16,ECR,20,17.9
12657,MAS,2024-04-17,2,4,22,SR,7,9.5
16526,MDU,2024-02-01,3,2,10,SR,7,14.5
12952,NDLS,2024-12-22,6,12,16,NR,10,1.5
15930,GHY,2024-02-19,0,2,12,NFR,25,34.1
16525,SBC,2024-09-05,3,9,6,SWR,6,16.1
12001,JHS,2024-02-21,2,2,10,NCR,15,21.3
12905,MTJ,2024-04-15,0,4,21,NCR,15,20.4
12860,CSMT,2024-02-10,5,2,8,CR,12,16.0
12722,NGP,2024-06-14,4,6,13,CR,12,23.3
12951,KOTA,2024-12-25,2,12,3,WCR,11,12.2
12905,RJT,2024-02-14,2,2,13,WR,8,11.9
11042,SC,2024-03-10,6,3,15,SCR,10,14.5
16526,SBC,2024-12-27,4,12,15,SWR,6,21.3
12657,MAS,2024-01-09,1,1,22,SR,7,14.3
12003,NDLS,2024-03-10,6,3,6,NR,10,10.4
12952,ADI,2024-01-03,2,1,2,WR,8,8.4
12657,SBC,2024-03-23,5,3,4,SWR,6,2.7
12001,JHS,2024-12-01,6,12,10,NCR,15,12.1
12004,NDLS,2024-02-15,3,2,2,NR,10,8.0
12721,NGP,2024-09-30,0,9,10,CR,12,20.9
12559,PRYJ,2024-08-23,4,8,0,NCR,15,23.3
16525,CBE,2024-03-10,6,3,9,SR,7,9.5
12841,HWH,2024-09-05,3,9,14,ER,18,34.1
12302,CNB,2024-11-07,3,11,19,NCR,15,25.2
12842,BZA,2024-04-19,4,4,12,SCR,10,21.5
12002,NDLS,2024-09-18,2,9,1,NR,10,16.0
12622,BZA,2024-07-07,6,7,13,SCR,10,16.3
12560,NDLS,2024-08-07,2,8,15,NR,10,18.4
12859,NGP,2024-04-06,5,4,14,CR,12,9.7
12906,AII,2024-02-10,5,2,2,NWR,9,5.9
12951,BCT,2024-01-20,5,1,17,WR,8,22.4
12003,NDLS,2024-11-10,6,11,6,NR,10,8.2
12001,BPL,2024-02-26,0,2,13,WCR,11,9.5
16526,CBE,2024-10-22,1,10,12,SR,7,6.9
12014,CDG,2024-05-26,6,5,18,NR,10,21.9
11042,PUNE,2024-03-01,4,3,22,CR,12,22.3
12013,CDG,2024-06-27,3,6,11,NR,10,16.4
12721,JHS,2024-12-29,6,12,5,NCR,15,12.3
12905,ADI,2024-05-01,2,5,15,WR,8,14.8
12952,NDLS,2024-06-18,1,6,16,NR,10,17.6
12013,CDG,2024-01-27,5,1,11,NR,10,2.7
12013,LDH,2024-12-04,2,12,11,NR,10,22.1
12951,BRC,2024-04-04,3,4,20,WR,8,6.7
12003,CNB,2024-05-09,3,5,10,NCR,15,20.8
12906,ADI,2024-06-25,1,6,6,WR,8,12.9
12860,CSMT,2024-03-30,5,3,8,CR,12,36.3
12559,PRYJ,2024-12-01,6,12,0,NCR,15,12.8
12657,MAS,2024-02-08,3,2,22,SR,7,17.6
12559,BSB,2024-01-02,1,1,2,NER,22,22.2
11041,PUNE,2024-09-06,4,9,3,CR,12,16.4
12658,MAS,2024-02-03,5,2,12,SR,7,6.6
12001,GWL,2024-10-04,4,10,9,NCR,15,23.6
12001,NDLS,2024-11-01,4,11,6,NR,10,15.2
11042,MAS,2024-09-26,3,9,7,SR,7,19.0
12002,AGC,2024-07-02,1,7,23,NCR,15,24.8
12859,R,2024-09-16,0,9,17,SECR,13,24.2
12951,NDLS,2024-10-18,4,10,8,NR,10,24.9
15929,CNB,2024-01-30,1,1,14,NCR,15,16.8
12722,SC,2024-01-16,1,1,7,SCR,10,15.3
12657,SBC,2024-11-17,6,11,4,SWR,6,18.0
12302,GAYA,2024-12-24,1,12,16,ECR,20,21.1
12004,NDLS,2024-06-27,3,6,2,NR,10,11.5
12001,BPL,2024-12-05,3,12,13,WCR,11,13.7
12003,LKO,2024-07-05,4,7,11,NR,10,18.6
12951,BCT,2024-09-15,6,9,17,WR,8,15.0
12657,MAS,2024-04-04,3,4,22,SR,7,9.9
12622,NDLS,2024-08-17,5,8,6,NR,10,14.7
12004,CNB,2024-03-20,2,3,22,NCR,15,15.0
12841,KGP,2024-07-18,3,7,16,SER,16,19.8
12951,MTJ,2024-07-04,3,7,7,NCR,15,41.4
11042,PUNE,2024-07-26,4,7,22,CR,12,19.9
12302,HWH,2024-01-05,4,1,14,ER,18,23.5
15929,CNB,2024-08-31,5,8,14,NCR,15,31.6
12013,ASR,2024-05-30,3,5,13,NR,10,16.3
12860,HWH,2024-11-30,5,11,13,ER,18,23.2
12841,MAS,2024-04-23,1,4,4,SR,7,21.5
12952,BRC,2024-01-03,2,1,3,WR,8,12.7
11041,SC,2024-11-27,2,11,10,SCR,10,16.0
12004,CNB,2024-08-03,5,8,22,NCR,15,19.3
12841,MAS,2024-12-24,1,12,4,SR,7,5.8
12002,AGC,2024-09-19,3,9,23,NCR,15,14.7
16526,CBE,2024-01-03,2,1,12,SR,7,8.9
12001,BPL,2024-01-02,1,1,13,WCR,11,21.1
12859,HWH,2024-07-29,0,7,1,ER,18,27.9
12013,NDLS,2024-07-28,6,7,7,NR,10,21.1
12951,BCT,2024-05-19,6,5,17,WR,8,14.4
12621,NGP,2024-02-21,2,2,8,CR,12,16.7
16526,SBC,2024-01-04,3,1,15,SWR,6,7.9
12621,AGC,2024-08-29,3,8,0,NCR,15,27.1
12951,BRC,2024-02-26,0,2,20,WR,8,18.4
12622,AGC,2024-03-03,6,3,4,NCR,15,8.2
12559,PRYJ,2024-03-23,5,3,0,NCR,15,26.0
12560,BSB,2024-03-12,1,3,7,NER,22,47.2
12951,MTJ,2024-04-02,1,4,7,NCR,15,27.2
12004,CNB,2024-03-30,5,3,22,NCR,15,13.3
15930,NDLS,2024-10-01,1,10,6,NR,10,16.0
12014,LDH,2024-05-22,2,5,18,NR,10,16.5
16526,TVC,2024-09-26,3,9,7,SR,7,26.7
12301,CNB,2024-04-08,0,4,21,NCR,15,30.4
12951,BCT,2024-10-31,3,10,17,WR,8,22.0
12003,CNB,2024-06-01,5,6,10,NCR,15,25.8
15929,DBRG,2024-01-20,5,1,8,NFR,25,32.7
16525,MDU,2024-10-10,3,10,11,SR,7,7.9
16526,ERS,2024-02-29,3,2,7,SR,7,23.6
12906,AII,2024-04-26,4,4,2,NWR,9,7.9
12621,AGC,2024-12-26,3,12,0,NCR,15,22.3
11041,PUNE,2024-02-29,3,2,3,CR,12,14.5
12001,GWL,2024-01-16,1,1,9,NCR,15,29.3
11041,BZA,2024-06-09,6,6,14,SCR,10,27.9
12951,NDLS,2024-08-14,2,8,8,NR,10,39.6
12013,LDH,2024-03-15,4,3,11,NR,10,16.1
12559,BSB,2024-10-30,2,10,2,NER,22,25.6
12905,ADI,2024-03-08,4,3,15,WR,8,14.0
15930,DBRG,2024-08-11,6,8,8,NFR,25,42.7
12841,VSKP,2024-05-28,1,5,22,ECoR,14,20.2
12951,ADI,2024-12-06,4,12,21,WR,8,17.6
12906,AII,2024-07-03,2,7,2,NWR,9,24.7
12622,JHS,2024-01-21,6,1,1,NCR,15,10.7
12841,VSKP,2024-11-02,5,11,22,ECoR,14,13.8
12560,NDLS,2024-01-15,0,1,15,NR,10,10.0
12658,SBC,2024-03-06,2,3,6,SWR,6,11.5
12721,NGP,2024-02-07,2,2,10,CR,12,18.0
12860,HWH,2024-01-13,5,1,13,ER,18,16.9
12658,SBC,2024-05-27,0,5,6,SWR,6,11.6
12621,AGC,2024-12-30,0,12,0,NCR,15,22.7
12905,NDLS,2024-02-09,4,2,23,NR,10,11.0
12301,PRYJ,2024-11-09,5,11,22,NCR,15,10.9
16525,SBC,2024-09-18,2,9,6,SWR,6,11.8
12905,JP,2024-02-18,6,2,20,NWR,9,11.3
15929,NDLS,2024-08-28,2,8,10,NR,10,17.0
12859,NGP,2024-10-11,4,10,14,CR,12,11.7
11041,PUNE,2024-11-17,6,11,3,CR,12,13.5
12721,AGC,2024-03-06,2,3,2,NCR,15,13.1
12906,NDLS,2024-11-24,6,11,22,NR,10,5.5
12951,KOTA,2024-09-18,2,9,3,WCR,11,14.1
12859,CSMT,2024-04-24,2,4,6,CR,12,7.3
16526,CBE,2024-01-12,4,1,12,SR,7,4.8
12860,HWH,2024-09-11,2,9,13,ER,18,31.5
12842,KGP,2024-10-13,6,10,20,SER,16,8.8
12906,NDLS,2024-12-10,1,12,22,NR,10,4.4
11041,PUNE,2024-04-26,4,4,3,CR,12,12.0
12014,LDH,2024-02-29,3,2,18,NR,10,19.5
12559,PRYJ,2024-12-07,5,12,0,NCR,15,12.7
12302,HWH,2024-12-04,2,12,14,ER,18,22.5
12842,HWH,2024-11-13,2,11,22,ER,18,26.0
15930,CNB,2024-05-08,2,5,1,NCR,15,8.2
12905,ADI,2024-05-02,3,5,15,WR,8,11.3
15930,CNB,2024-10-21,0,10,1,NCR,15,15.9
12721,NGP,2024-01-08,0,1,10,CR,12,17.3
15929,GHY,2024-06-14,4,6,3,NFR,25,33.3
16525,SBC,2024-06-25,1,6,6,SWR,6,18.0
12860,HWH,2024-10-30,2,10,13,ER,18,16.7
16525,CBE,2024-10-19,5,10,9,SR,7,10.8
12003,NDLS,2024-10-05,5,10,6,NR,10,16.6
12004,LKO,2024-05-22,2,5,21,NR,10,15.2
12622,MAS,2024-01-01,0,1,10,SR,7,13.0
12722,AGC,2024-08-02,4,8,21,NCR,15,27.6
12841,BBS,2024-11-22,4,11,19,ECoR,14,20.5
12658,SBC,2024-01-26,4,1,6,SWR,6,16.1
16525,ERS,2024-03-19,1,3,14,SR,7,11.7
12952,RTM,2024-09-23,0,9,0,WR,8,17.4
12001,GWL,2024-01-08,0,1,9,NCR,15,25.8
12842,KGP,2024-07-12,4,7,20,SER,16,32.2
16526,ERS,2024-06-18,1,6,7,SR,7,23.0
12842,BBS,2024-08-03,5,8,18,ECoR,14,27.4
12301,GAYA,2024-05-19,6,5,1,ECR,20,14.2
12621,BZA,2024-07-09,1,7,15,SCR,10,20.8
12859,KGP,2024-07-23,1,7,23,SER,16,31.9
12952,NDLS,2024-06-11,1,6,16,NR,10,26.5
12559,NDLS,2024-04-24,2,4,18,NR,10,26.2
15929,PNBE,2024-08-02,4,8,18,ECR,20,36.1
11041,SC,2024-10-27,6,10,10,SCR,10,7.9
12657,SBC,2024-10-09,2,10,4,SWR,6,6.0
11041,BZA,2024-11-21,3,11,14,SCR,10,16.9
12860,HWH,2024-01-11,3,1,13,ER,18,26.6
15929,PRYJ,2024-07-23,1,7,15,NCR,15,21.3
12842,HWH,2024-11-11,0,11,22,ER,18,16.0
12302,HWH,2024-07-22,0,7,14,ER,18,42.7
12302,HWH,2024-05-31,4,5,14,ER,18,29.1
12842,KGP,2024-09-12,3,9,20,SER,16,21.9
12860,R,2024-04-02,1,4,21,SECR,13,12.7
12302,PRYJ,2024-01-05,4,1,18,NCR,15,31.2
12859,R,2024-09-29,6,9,17,SECR,13,22.1
12302,HWH,2024-03-13,2,3,14,ER,18,26.8
12301,HWH,2024-05-08,2,5,3,ER,18,23.3
15930,NDLS,2024-01-03,2,1,6,NR,10,33.7
12906,NDLS,2024-01-17,2,1,22,NR,10,13.7
12842,HWH,2024-03-05,1,3,22,ER,18,23.1
12559,BSB,2024-06-06,3,6,2,NER,22,39.7
12001,NDLS,2024-05-06,0,5,6,NR,10,17.8
12906,NDLS,2024-07-22,0,7,22,NR,10,17.7
15930,PRYJ,2024-06-22,5,6,0,NCR,15,16.9
12003,NDLS,2024-06-10,0,6,6,NR,10,11.1
16526,CBE,2024-10-26,5,10,12,SR,7,9.4
12859,CSMT,2024-01-15,0,1,6,CR,12,12.2
12001,BPL,2024-10-15,1,10,13,WCR,11,15.9
12859,NGP,2024-07-12,4,7,14,CR,12,33.8
12622,AGC,2024-07-07,6,7,4,NCR,15,16.2
15930,PNBE,2024-08-19,0,8,21,ECR,20,36.6
12301,PRYJ,2024-04-19,4,4,22,NCR,15,20.2
11041,PUNE,2024-04-23,1,4,3,CR,12,17.7
12014,NDLS,2024-06-22,5,6,22,NR,10,8.6
11042,PUNE,2024-12-11,2,12,22,CR,12,11.2
12003,CNB,2024-04-23,1,4,10,NCR,15,15.2
15929,GHY,2024-02-12,0,2,3,NFR,25,20.7
11042,MAS,2024-03-12,1,3,7,SR,7,20.6
15930,PNBE,2024-09-25,2,9,21,ECR,20,21.3
12859,NGP,2024-01-11,3,1,14,CR,12,15.8
12002,GWL,2024-03-12,1,3,21,NCR,15,16.9
12013,NDLS,2024-12-19,3,12,7,NR,10,16.5
12721,JHS,2024-11-12,1,11,5,NCR,15,12.7
15929,CNB,2024-02-20,1,2,14,NCR,15,14.7
12301,GAYA,2024-09-05,3,9,1,ECR,20,19.4
12014,LDH,2024-03-12,1,3,18,NR,10,22.7
12842,VSKP,2024-03-08,4,3,15,ECoR,14,37.1
12658,MAS,2024-08-25,6,8,12,SR,7,21.6
12860,HWH,2024-10-04,4,10,13,ER,18,33.4
12952,KOTA,2024-03-02,5,3,21,WCR,11,8.2
12906,MTJ,2024-07-02,1,7,23,NCR,15,26.0
12658,SBC,2024-07-26,4,7,6,SWR,6,22.2
12004,CNB,2024-07-14,6,7,22,NCR,15,24.3
12559,BSB,2024-01-03,2,1,2,NER,22,18.9
11042,CSMT,2024-07-21,6,7,1,CR,12,12.1
12952,MTJ,2024-06-30,6,6,17,NCR,15,30.5
16525,TVC,2024-01-17,2,1,14,SR,7,14.5
15930,GHY,2024-04-28,6,4,12,NFR,25,22.2
12906,MTJ,2024-10-27,6,10,23,NCR,15,12.7
12905,NDLS,2024-09-29,6,9,23,NR,10,8.8
12302,HWH,2024-07-02,1,7,14,ER,18,34.5
12657,MAS,2024-08-02,4,8,22,SR,7,19.1
11042,PUNE,2024-02-18,6,2,22,CR,12,11.9
12842,VSKP,2024-10-22,1,10,15,ECoR,14,18.6
15930,PNBE,2024-05-02,3,5,21,ECR,20,24.9
16525,MDU,2024-11-12,1,11,11,SR,7,14.3
12302,GAYA,2024-04-25,3,4,16,ECR,20,21.4
12014,NDLS,2024-11-05,1,11,22,NR,10,11.8
12013,LDH,2024-02-01,3,2,11,NR,10,17.8
11042,PUNE,2024-04-04,3,4,22,CR,12,15.1
12002,AGC,2024-12-28,5,12,23,NCR,15,9.9
12658,MAS,2024-02-20,1,2,12,SR,7,6.5
11042,SC,2024-07-11,3,7,15,SCR,10,21.0
12952,MTJ,2024-07-11,3,7,17,NCR,15,36.7
12842,MAS,2024-12-12,3,12,8,SR,7,14.8
12622,NDLS,2024-09-20,4,9,6,NR,10,16.1
11042,MAS,2024-07-07,6,7,7,SR,7,17.1
12622,NDLS,2024-01-02,1,1,6,NR,10,13.4
12951,MTJ,2024-08-18,6,8,7,NCR,15,25.8
12002,JHS,2024-03-14,3,3,20,NCR,15,20.3
15930,PNBE,2024-04-26,4,4,21,ECR,20,29.9
12302,CNB,2024-06-25,1,6,19,NCR,15,33.9
12560,CNB,2024-04-21,6,4,10,NCR,15,19.4
12952,ADI,2024-07-16,1,7,2,WR,8,19.4
12622,JHS,2024-11-29,4,11,1,NCR,15,13.1
12722,NDLS,2024-09-30,0,9,22,NR,10,12.0
12951,BCT,2024-02-08,3,2,17,WR,8,17.9
12301,GAYA,2024-08-13,1,8,1,ECR,20,38.3
11042,MAS,2024-05-27,0,5,7,SR,7,24.7
12842,VSKP,2024-03-01,4,3,15,ECoR,14,22.8
12842,HWH,2024-11-10,6,11,22,ER,18,23.4
16525,ERS,2024-04-10,2,4,14,SR,7,16.8
15929,CNB,2024-12-12,3,12,14,NCR,15,14.1
12859,NGP,2024-02-11,6,2,14,CR,12,5.5
12622,JHS,2024-12-09,0,12,1,NCR,15,14.3
15929,PNBE,2024-08-03,5,8,18,ECR,20,38.7
16525,CBE,2024-12-30,0,12,9,SR,7,14.1
12559,NDLS,2024-03-31,6,3,18,NR,10,20.8
12560,NDLS,2024-12-03,1,12,15,NR,10,7.4
12842,MAS,2024-08-02,4,8,8,SR,7,31.0
12622,AGC,2024-02-04,6,2,4,NCR,15,13.3
12001,GWL,2024-03-22,4,3,9,NCR,15,37.2
12841,BZA,2024-10-10,3,10,1,SCR,10,13.4
12860,HWH,2024-06-13,3,6,13,ER,18,32.9
12952,NDLS,2024-09-01,6,9,16,NR,10,3.6
12859,NGP,2024-02-07,2,2,14,CR,12,19.3
15930,PNBE,2024-11-15,4,11,21,ECR,20,24.4
15929,PNBE,2024-02-05,0,2,18,ECR,20,28.6
11041,MAS,2024-12-11,2,12,18,SR,7,46.7
12952,MTJ,2024-10-07,0,10,17,NCR,15,31.7
12301,GAYA,2024-12-14,5,12,1,ECR,20,14.9
12841,MAS,2024-11-18,0,11,4,SR,7,4.9
12841,BZA,2024-09-01,6,9,1,SCR,10,5.3
12906,RJT,2024-05-05,6,5,8,WR,8,10.6
12841,VSKP,2024-03-10,6,3,22,ECoR,14,19.6
12841,HWH,2024-03-04,0,3,14,ER,18,22.3
12952,KOTA,2024-10-03,3,10,21,WCR,11,13.0
12657,SBC,2024-03-11,0,3,4,SWR,6,8.1
12859,NGP,2024-07-12,4,7,14,CR,12,27.3
12722,SC,2024-05-25,5,5,7,SCR,10,33.6
12014,NDLS,2024-11-27,2,11,22,NR,10,7.2
12002,NDLS,2024-09-11,2,9,1,NR,10,8.1
12721,NDLS,2024-02-12,0,2,23,NR,10,25.6
15929,NDLS,2024-11-06,2,11,10,NR,10,14.7
12622,NGP,2024-06-08,5,6,20,CR,12,14.9
12841,HWH,2024-05-05,6,5,14,ER,18,25.4
12906,ADI,2024-08-20,1,8,6,WR,8,31.2
12722,NDLS,2024-05-05,6,5,22,NR,10,2.2
12951,MTJ,2024-10-18,4,10,7,NCR,15,30.4
12842,BBS,2024-12-22,6,12,18,ECoR,14,15.3
12301,CNB,2024-03-17,6,3,21,NCR,15,19.6
11042,PUNE,2024-02-07,2,2,22,CR,12,19.3
15929,PNBE,2024-04-16,1,4,18,ECR,20,31.3
12622,NGP,2024-11-02,5,11,20,CR,12,10.8
12842,KGP,2024-12-03,1,12,20,SER,16,14.6
12002,AGC,2024-07-13,5,7,23,NCR,15,19.0
12721,SC,2024-11-09,5,11,16,SCR,10,10.0
16525,SBC,2024-10-01,1,10,6,SWR,6,22.9
12013,LDH,2024-05-12,6,5,11,NR,10,12.0
12004,LKO,2024-04-13,5,4,21,NR,10,9.0
12004,NDLS,2024-12-15,6,12,2,NR,10,11.3
12621,JHS,2024-02-06,1,2,3,NCR,15,16.9
15930,PNBE,2024-06-23,6,6,21,ECR,20,31.0
16526,ERS,2024-03-12,1,3,7,SR,7,19.6
12001,BPL,2024-01-22,0,1,13,WCR,11,26.6
12001,BPL,2024-12-07,5,12,13,WCR,11,10.3
12842,MAS,2024-01-16,1,1,8,SR,7,24.6
12013,NDLS,2024-03-24,6,3,7,NR,10,11.5
16526,TVC,2024-12-24,1,12,7,SR,7,16.5
12842,HWH,2024-08-08,3,8,22,ER,18,27.0
12622,JHS,2024-08-15,3,8,1,NCR,15,37.8
12302,PRYJ,2024-07-07,6,7,18,NCR,15,22.3
12621,JHS,2024-02-02,4,2,3,NCR,15,16.7
12014,NDLS,2024-05-23,3,5,22,NR,10,10.1
12560,NDLS,2024-06-10,0,6,15,NR,10,23.0
12622,NGP,2024-05-07,1,5,20,CR,12,16.6
12952,MTJ,2024-09-07,5,9,17,NCR,15,24.2
16525,CBE,2024-07-19,4,7,9,SR,7,24.0
12302,HWH,2024-06-09,6,6,14,ER,18,23.1
12302,CNB,2024-08-28,2,8,19,NCR,15,32.9
12003,LKO,2024-07-29,0,7,11,NR,10,28.9
12952,ST,2024-05-30,3,5,5,WR,8,15.5
11041,CSMT,2024-10-28,0,10,23,CR,12,14.8
11041,CSMT,2024-10-22,1,10,23,CR,12,39.5
12560,NDLS,2024-05-27,0,5,15,NR,10,13.3
12302,GAYA,2024-01-12,4,1,16,ECR,20,15.1
12905,ADI,2024-06-06,3,6,15,WR,8,13.8
12842,KGP,2024-01-03,2,1,20,SER,16,19.5
12001,BPL,2024-07-30,1,7,13,WCR,11,15.5
12621,NGP,2024-08-02,4,8,8,CR,12,34.1
12658,SBC,2024-06-16,6,6,6,SWR,6,6.4
12842,KGP,2024-02-26,0,2,20,SER,16,24.3
12621,BZA,2024-03-14,3,3,15,SCR,10,11.9
12841,BBS,2024-08-03,5,8,19,ECoR,14,25.7
12860,CSMT,2024-03-05,1,3,8,CR,12,27.1
